,dia,ET Servicios / Hl__Consolidado KPI,ET Elab/Hl__Consolidado KPI,Agua Bodega / Hl__Consolidado KPI,Agua Cocina / Hl__Consolidado KPI,EE Linea 2 / Hl__Consolidado KPI,EE Servicios / Hl__Consolidado KPI,EE Bodega / Hl__Consolidado KPI,EE Linea 4 / Hl__Consolidado KPI,ET Bodega/Hl__Consolidado KPI,EE Caldera / Hl__Consolidado KPI,Aire L4 / Hl__Consolidado KPI,EE Envasado / Hl__Consolidado KPI,Produccion Agua / Hl__Consolidado KPI,Aire Cocina / Hl__Consolidado KPI,EE Linea 3 / Hl__Consolidado KPI,Agua Linea 5/Hl__Consolidado KPI,EE Cocina / Hl__Consolidado KPI,ET Linea 3/Hl__Consolidado KPI,Agua Linea 4/Hl__Consolidado KPI,Agua Linea 2/Hl__Consolidado KPI,ET Cocina/Hl__Consolidado KPI,Agua Elab / Hl__Consolidado KPI,ET Envasado/Hl__Consolidado KPI,Aire Servicios / Hl__Consolidado KPI,EE Resto Planta / Hl__Consolidado KPI,EE Elaboracion / Hl__Consolidado KPI,Agua Planta de Agua/Hl__Consolidado KPI,ET Linea 5/Hl__Consolidado KPI,EE Frio / Hl__Consolidado KPI,Aire Elaboracion / Hl__Consolidado KPI,Aire L5 / Hl__Consolidado KPI,CO 2 / Hl__Consolidado KPI,Aire Planta / Hl__Consolidado KPI,CO 2 Linea 4 / Hl__Consolidado KPI,Agua Planta / Hl__Consolidado KPI,EE Resto Serv / Hl__Consolidado KPI,CO 2 Filtro / Hl__Consolidado KPI,EE Planta / Hl__Consolidado KPI,Agua Linea 3/Hl__Consolidado KPI,Agua Envas / Hl__Consolidado KPI,Aire L3 / Hl__Consolidado KPI,Aire Bodega / Hl__Consolidado KPI,CO 2 linea 3 / Hl__Consolidado KPI,EE Agua / Hl__Consolidado KPI,EE Aire / Hl__Consolidado KPI,EE Eflu / Hl__Consolidado KPI,Aire Envasado / Hl__Consolidado KPI,ET Linea 4/Hl__Consolidado KPI,ET Planta / Hl__Consolidado KPI,Agua Servicios/Hl__Consolidado KPI,EE CO2 / Hl__Consolidado KPI,EE Sala Maq / Hl__Consolidado KPI,Aire L2 / Hl__Consolidado KPI,ET Linea 2/Hl__Consolidado KPI,Linea 3 (Kw)__Consolidado EE,Sala Maq (Kw)__Consolidado EE,Servicios (Kw)__Consolidado EE,Linea 2 (Kw)__Consolidado EE,Cocina (Kw)__Consolidado EE,Elaboracion (Kw)__Consolidado EE,KW Gral Planta__Consolidado EE,Pta Agua / Eflu (Kw)__Consolidado EE,Linea 4 (Kw)__Consolidado EE,Prod Agua (Kw)__Consolidado EE,Bodega (Kw)__Consolidado EE,Aire (Kw)__Consolidado EE,Calderas (Kw)__Consolidado EE,Planta (Kw)__Consolidado EE,Efluentes (Kw)__Consolidado EE,Restos Planta (Kw)__Consolidado EE,Resto Serv (Kw)__Consolidado EE,Envasado (Kw)__Consolidado EE,FC Barriles__Consolidado Agua,Red L1 y L2__Consolidado Agua,Agua Servicios (Hl)__Consolidado Agua,Agua Bodega (Hl)__Consolidado Agua,Planta de agua (Hl)__Consolidado Agua,FC L1 y L2__Consolidado Agua,Agua Cocina (Hl)__Consolidado Agua,Agua Envasado (Hl)__Consolidado Agua,Produccion (Hl)__Consolidado Agua,Agua Elaboracion (Hl)__Consolidado Agua,FC Lavadora L3__Consolidado Agua,Red L3__Consolidado Agua,Red Paste L4__Consolidado Agua,Agua Planta (Hl)__Consolidado Agua,Agua Dilucion (Hl)__Consolidado Agua,Vapor Servicio (Kg)__Consolidado GasVapor,Vapor Cocina (Kg)__Consolidado GasVapor,Conversion Kg/Mj__Consolidado GasVapor,Tot_Vapor_CIP_Bodega__Consolidado GasVapor,ET Servicios (Mj)__Consolidado GasVapor,Vapor Envasado (Kg)__Consolidado GasVapor,Vapor Elaboracion (Kg)__Consolidado GasVapor,VAPOR DE LINEA 4 KG__Consolidado GasVapor,Vapor L3__Consolidado GasVapor,Tot_Vapor_L3_L4__Consolidado GasVapor,VAPOR DE LINEA 1 Y 2 KG__Consolidado GasVapor,Gas Planta (Mj)__Consolidado GasVapor,ET Elaboracion (Mj)__Consolidado GasVapor,ET Envasado (Mj)__Consolidado GasVapor,Tot Aire Expulsion__Consolidado Aire,Aire Planta (M3)__Consolidado Aire,Aire Elaboracion (m3)__Consolidado Aire,Aire Envasado (M3)__Consolidado Aire,Totalizador_Aire_Cocina__Consolidado Aire,Totalizador_Aire_L3__Consolidado Aire,Totalizador_Aire_Bodega__Consolidado Aire,Aire Producido (M3)__Consolidado Aire,Totalizador_Aire_L2__Consolidado Aire,Totaliador_Aire_L4__Consolidado Aire,Aire Servicios (M3)__Consolidado Aire,Totalizador_Aire_L5__Consolidado Aire,HORA,y,Frio
113,2020-10-22,2.498082668826541,15.99335160033995,0.6976849712196966,1.374795998947091,2.531098901098901,4.038569807991261,0.6160455443048611,2.036877999494822,0.8250182765430023,0.079576488382841,0.6819196766860318,1.627578673164993,82.52236823805642,0.9144353777309818,1.377299484915379,1.069047619047619,0.307054488023164,12.46017292126564,0.4808032331396818,1.449112426035503,6.980784416951829,1.575438006806437,35.3522818059564,1.332698626108146,0.1985168690391158,0.7632242342758707,17.47763176194358,20.18156462585034,2.384269568505525,3.005674551489433,8.805578231292518,0.3050476870719718,5.81521784798958,0.9052791108865876,3.081408344187219,0.5518255535481702,0.5187326292384659,6.627889584471241,1.079157468727005,0.967413133901937,1.390222590139809,1.911075164909037,0.3373804267844003,0.0876433763287256,0.6756858955506071,0.0625183815806058,1.476844670392001,7.096110128820409,53.8437160751229,0.538557203478845,0.1970505440947859,2.686105625814041,1.998892645815723,38.41927303465765,7487.0,31966.0,48061.0,5988.58,2333.0,9082.75,81610.0,1875.0,8064.0,1043.0,7331.25,8041.0,947.0,78875.2,744.0,2362.449999999997,6567.0,19369.0,31.43,240.66,6409.099999999995,8302.8,46308.14999999999,102.2,10445.7,11512.7,30261.2,18748.5,128.99,457.64,190.35,36670.3,2126.0,9818.13,53040.0,3.027911914017257,9818.13,29728.43280037025,138943.88,62858.13,28093.5,67733.5,95827.0,9090.0,640767.143152,190328.8807198456,420709.8296317842,6078.400000000001,47265.82000000001,35769.03,17575.19,6947.88,7557.25,22742.75,69204.0,4729.38,2699.72,15859.77999999999,2588.84,2025-11-06 23:59:01,23701.0,28374.0
114,2020-10-23,3.989986051999206,19.39748840225185,0.75443419776967,1.488185987664083,3.000540175557056,4.011971280168235,0.5941614249382936,1.468863862206028,1.415676944045037,0.0912365170881125,0.4474892348459755,1.791570457728173,85.03661357575399,1.004121461331646,1.402705707931801,1.441968911917098,0.3613790922030682,12.78206078576724,0.161510433918516,2.830249831195138,9.2297959829195,1.635868877950082,38.60339417546826,1.145339584377385,0.17990735840308,0.7485328624754697,14.96338642424601,25.57818652849741,2.220119806473671,3.094450403023732,11.62450777202073,0.4035333074174164,5.836326933975299,0.9163630341172574,3.178805775814829,0.6256352131740286,0.4497793654129019,6.731981958774958,1.102427724240178,1.067279905953323,1.470487398072647,2.025890937703444,0.3333951074870274,0.0971378523823128,0.69710694062601,0.0667881280121398,1.596536946574181,5.445677376614773,61.99086862971932,0.4756569919114239,0.2139468224119601,2.573825236170502,2.811404456448345,44.22687373396354,7569.0,27477.0,42830.0,4443.799999999999,2285.0,7991.0,74568.0,1833.0,8869.0,1037.0,6343.0,7442.0,974.0,71867.61,713.0,1920.610000000001,6679.0,19126.0,27.83,355.51,5077.900000000001,8054.0,43582.92,63.65,9409.8,11393.8,28857.6,17463.8,128.6,466.27,97.52,33935.5,2573.0,15113.13,58360.0,2.818429775792316,15113.13,42595.29559742012,146220.59,73473.13,32881.0,68972.0,101853.0,6550.0,661786.6176,207078.8573126597,412112.4646899202,5058.400000000001,45020.47,33034.96,17043.91,6349.06,7934.75,21627.5,62306.0,4163.69,2701.94,12227.13,2243.53,2025-11-06 23:59:00,23172.0,23701.0
115,2020-10-24,4.393023537652227,19.9212186522893,0.8914595207218595,1.425625,0.0,4.2376012118174,0.6289027167812735,1.498072087175189,1.690414437191461,0.0929568562492507,0.4549505448449288,1.322537406144089,79.59219603334292,0.8998849431818181,2.714164546225615,0.0,0.3419034090909091,22.22773536895674,0.3057502095557418,0.0,7.788352272727272,1.985190109303314,27.74054141565114,1.278934864814795,0.0268964615367847,0.842550919215806,20.40780396665708,0.0,2.525200788989026,3.679635582969171,0.0,0.4598051502239465,5.966457068753201,0.915507124895222,3.033030742238157,0.6458485446203808,0.5423184606038556,6.429585998714079,1.774978795589483,0.4288656648104356,2.0558619893678363,2.375494480346109,0.363019508057676,0.1006941795712869,0.7107439817791485,0.0578664603380447,1.007886620969236,5.839480301760268,52.05478360559267,0.6189749681244079,0.1042904002702614,2.926887743426,0.0,0.0,3200.0,26858.0,38885.5,463.56,2407.0,7731.5,61404.0,1538.0,8936.0,924.0,5771.0,6522.0,853.0,58999.81,531.0,246.8099999999977,5926.5,12136.0,0.2,1.69,5679.900000000003,8180.299999999999,29945.73,0.0,10036.4,3935.4,22152.1,18216.7,33.77,175.5,182.38,27832.0,2283.0,15511.75,54830.0,2.59878491392384,15511.75,40311.70188855813,97951.75,70341.75,34832.5,26206.5,61039.0,0.0,477670.3108,182803.0787190023,254555.5301924395,5632.0,37382.11,33765.44,9248.67,6335.19,4415.0,21798.25,54750.0,2088.56,2713.78,11735.89,31.33,2025-11-06 23:59:00,22899.0,23172.0
116,2020-10-25,4.911087719653394,26.8557018352947,1.038578967148399,1.474124809741248,0.0,4.770113336004448,0.7371965101579996,1.675843350135712,1.784724331677864,0.1059749101604843,0.5276580069794494,1.183614266235561,81.37833746468705,0.9837427701674276,2.0491525690078936,0.0,0.3547945205479452,16.98527984457042,0.5044203179526949,0.0,9.770167427701674,2.241822818149911,28.00079429487315,1.72790413805313,0.0292592627103116,0.9790876591409572,18.62166253531295,0.0,2.844923174402028,4.167521112674438,0.0,0.688526321347484,6.734189953503974,0.9245831717720048,3.373070818696558,0.621686342840637,0.4168022608546716,6.962074524091278,0.0,0.503126135611856,1.9010645231534795,2.711553812083997,0.33816325328256613,0.1079627162127325,0.7997192223951199,0.0736730618114503,0.838764702776406,6.83385032958511,59.76758384982126,0.6281218649347906,0.2161739081819961,3.251677987843324,0.0,0.0,883.0,26173.0,38395.0,472.95,2331.0,7880.75,58217.0,1526.0,8644.0,869.0,5933.75,6437.0,853.0,56038.26,593.0,235.510000000002,5004.0,9527.0,0.2,0.1,5055.799999999999,8359.6,29395.34,0.0,9685.0,4049.7,22094.3,18044.6,1.29,143.2,260.18,27150.1,3433.0,14365.38,64190.0,2.751734613847259,14365.38,39529.71338706914,81904.88,78555.38,35249.0,10129.0,45378.0,30.0,481073.764976,216163.5582499247,225380.4933390061,5256.0,35039.97,33544.69,6751.28,6463.19,1597.75,21825.5,54204.0,2406.56,2721.66,13908.03,25.31,2025-11-06 23:59:00,21500.0,22899.0
117,2020-10-26,4.677134672516192,26.47231400734588,0.7469760933813222,1.542890370600093,2.639599939086943,4.069259232657926,0.6012699476751765,1.533824044865054,1.652728099786923,0.114811356641422,0.4788661058534875,1.787716036082049,78.86503912075808,1.122111955341913,1.908032596041909,0.0,0.3706000930376803,24.56359138533178,0.3507185418857343,7.183168316831683,11.22344549542565,1.805719818791714,51.86740172775017,1.481314425105275,0.1653964529781525,0.8003543297660946,21.13496087924192,0.0,2.28771470601536,3.625543664759351,0.0,0.3221357678874019,6.5808507638573,0.9176305643182616,3.709970977944835,0.4770151175379934,0.5360896986685354,6.822726051484222,1.794033760186263,1.12015024433325,1.875800349243306,2.306575051673091,0.470605355064028,0.104702849800889,0.7794190800726749,0.073313275927655,1.473992673992674,5.97099544339292,83.01685040761225,0.7841009148198694,0.2322828466619316,2.671944371290777,13.3090099009901,19.181057097329287,6556.0,25111.0,38243.0,2984.84,2390.0,7521.75,66529.0,1747.0,8752.0,984.0,5650.75,7325.0,1079.0,64120.15,689.0,1554.400000000001,4483.0,16801.0,18.52,186.97,7369.000000000004,7020.1,43696.58,30.68,9950.1,10527.2,27497.4,16970.2,205.0,411.43,200.12,34866.4,2344.0,15532.38,72380.0,2.829948055653672,15532.38,43955.82858067398,172247.38,87912.38,34070.5,84400.5,118471.0,4719.084807113199,780194.4355520001,248787.4688488868,487451.1381224393,5159.200000000001,42766.37,34072.95,13852.62,7236.5,6445.25,21677.25,61847.0,4032.63,2732.41,13921.43,642.33,2025-11-06 23:59:00,24168.0,21500.0
118,2020-10-27,4.886574015408495,20.74441371419998,0.7630955864747665,1.397119113573407,3.431442241968558,3.967988700756266,0.592484745295408,1.736874113115751,1.580842557904996,0.0939346375511211,0.5486397729576323,1.787757056585703,82.9591200075213,0.9443213296398892,1.624289288151012,1.761320754716981,0.3308864265927978,16.80481009779395,0.2427123454287452,2.404101161995899,7.344875346260388,1.738932327881222,43.60628412448811,1.482489799965658,0.2264095637263319,0.7731468829130379,17.04087999247869,29.48099056603774,2.338014748028316,3.317943595684424,13.97599056603774,0.3348232921139889,6.494259684288682,0.9095884857084938,3.3956065483374,0.4612567990151857,0.5331924415713575,6.755302203981339,1.377234478053218,1.078032983537253,1.60487377757562,2.099598770433323,0.4168751421423698,0.1012868851864303,0.7613445906563574,0.0691691718321849,1.693826288638601,6.141546726130144,69.23727185409658,0.5786412369189243,0.1429818684866704,2.701177085172403,3.269350649350649,34.79152426520847,7142.0,27922.0,41017.0,5020.200000000001,2389.0,7992.0,72301.0,1840.0,8568.0,1047.0,6124.5,7870.0,971.0,69829.39,715.0,2340.389999999999,4768.0,18480.0,37.34,222.73,5981.399999999998,7888.099999999999,44446.37,128.99,10087.2,11143.6,29118.9,17975.3,199.22,406.35,119.73,35100.3,2884.0,16341.13,53030.0,3.091119979641997,16341.13,50512.39343292723,145823.22,69371.13,30296.25,73890.75,104187.0,5090.0,715703.948224,214434.4859533424,450757.0688377305,5776.0,46030.53999999999,34297.5,17509.04,6818.0,7056.63,21703.5,67131.0,4783.06,2706.44,15324.46000000001,2962.91,2025-11-06 23:59:00,24191.0,24168.0
119,2020-10-28,3.63493898913017,14.05209528272216,0.7028379447342926,1.381268644999215,7.134582560296846,3.719458541831465,0.6291162641875017,1.72650262202501,1.364910986481322,0.0796366577490201,0.546004437273094,1.575934797486468,83.92584021217971,1.007624430836866,1.363771068716429,1.522535211267606,0.3352174595697912,14.26578996110391,0.4462081484469544,7.312615955473098,6.910032972209138,1.48474371394797,35.39866401542625,0.9666619263894202,0.203460994924941,0.7663028503879621,16.07415978782029,32.35147887323944,2.150100879025162,2.944890721796091,10.13345070422535,0.2889326376976473,5.475997902427318,0.90843081887858,3.10314547022069,0.5215490040973771,0.6453195610071013,6.265157184630836,1.153306167808854,1.119597194940939,1.385765882570847,1.921634329087822,0.3315428783107983,0.0920798855223044,0.6482921669881166,0.0642603834291758,1.564445254241807,6.704921339249697,53.08569828727857,0.4988045613317811,0.1635395650203091,2.458781808000996,11.08337662337662,26.90166975881262,7363.0,27664.0,41848.0,3845.54,2135.0,8621.75,72871.0,1836.0,8560.0,1036.0,7078.25,7294.0,896.0,70489.91,723.0,2289.160000000003,5868.0,17731.0,21.62,295.74,5612.100000000002,7907.7,45840.0,98.41,8797.3,12596.7,29301.7,16705.0,155.69,466.98,221.23,34913.8,2939.0,15356.75,44010.0,2.663132632920537,15356.75,40897.06206060245,149550.91,59366.75,33243.0,77021.0,110264.0,1450.0,597272.5,158101.5292354353,398273.9087039623,5095.200000000001,45639.78999999999,33133.26,17601.73,6417.56,7481.75,21620.5,61611.0,5973.94,2707.09,10876.01000000001,1438.95,2025-11-06 23:59:00,24294.0,24191.0
120,2020-10-29,3.957080613216788,18.9468981806546,0.6160353432054324,1.28144119646499,4.910396600566573,3.462120592325943,0.5677002372576291,1.568838628612457,1.302105047860591,0.0773132618833346,0.4849775623765931,1.451853063895934,86.47883728544554,0.8118774076591888,1.370278990320744,0.0,0.2907319283933832,13.85466881761245,0.1911326512295818,7.006515580736544,6.830953999546794,1.541340096539311,34.22021449550111,0.8984488259838012,0.1471496359322589,0.740284709154872,13.52116271455446,0.0,1.987564427718236,2.935668821075022,0.0,0.2251337642150045,5.180397611061114,0.9147370310536708,2.948523275791541,0.5031907060459789,0.5554863490086163,5.801408001309007,1.174131713797685,1.008508549455944,1.423277661795407,1.771762251493087,0.3387739609033972,0.0881125746543401,0.6096702937085822,0.0624233003354332,1.346279964002291,5.540073595404775,57.12419328937249,0.398674629796286,0.1338460279800376,2.30172625378385,8.700779036827196,15.72237960339943,7220.0,28134.0,42317.5,3466.74,2566.0,9048.5,73290.0,1919.0,8740.0,1077.0,6939.0,7452.0,945.0,70910.61,763.0,1798.610000000001,6150.5,17746.0,12.91,351.12,4873.000000000004,7529.8,46482.82,143.54,11310.0,12327.0,31166.8,18839.8,128.2,490.45,106.48,36039.8,2888.0,15915.63,60290.0,3.038987230499126,15915.63,48367.3963353488,137635.88,76205.63,30863.75,73000.25,103864.0,1110.0,698229.0145759999,231587.9364621411,418273.68177851,7060.8,45277.46,35882.68,16455.58,7165.63,7499.25,21656.25,63320.0,6142.75,2701.81,10981.74,111.77,2025-11-06 23:59:00,27473.0,24294.0
121,2020-10-30,3.432041256687433,13.37838363344148,0.8007027099724296,1.387542308112239,3.751572904707233,3.919751529823146,0.5629454979490284,1.79728565273589,1.710660009414297,0.0794331248739156,0.5833627746660922,1.313126218815144,88.15081814033336,0.7938235615241839,1.731390560658853,0.0,0.2800524074680642,18.24572378840671,0.5413830245583799,3.680137772675086,6.43956763838847,1.8689311411472,21.07185753875953,1.459827852867998,0.1248545827449394,0.7419852397283303,11.84918185966664,0.0,2.309276444085805,3.061187041893619,0.0,0.270579483558604,5.598648376033892,0.91813873330461,3.094546432654159,0.5224514155066909,0.4388549976536837,6.099717571111559,1.377573645866329,0.8589368569699414,1.871792841305036,1.834148678636272,0.371238517579981,0.0925458946943716,0.6544617039876269,0.0576625647232869,1.077633481272275,7.134047824213701,37.88228242888844,0.366678434537018,0.2039203819514492,2.601539909891736,4.736004592422503,11.3662456946039,5466.0,30950.0,46632.5,3267.62,2565.0,8827.25,74938.0,1877.0,8343.0,1101.0,6697.25,7786.0,945.0,72567.12,686.0,1485.369999999995,6215.5,15622.0,15.11,233.48,4362.299999999996,9525.8,44810.37,87.06,12708.5,10218.6,32452.9,22234.3,77.1,357.8,251.31,36815.2,3711.0,20351.38,58980.0,2.006267310745465,20351.38,40830.30842255905,124952.28,79331.38,33116.25,57601.75,90718.0,990.0,450677.9376,159159.9544103266,250687.6747671144,7327.200000000001,41911.52,36418.33,12820.39,7270.63,5909.25,21820.5,66606.0,4125.06,2707.97,17367.28,78.11,2025-11-06 23:59:00,25010.0,27473.0
122,2020-10-31,5.090063408280342,18.680438785127613,0.8548254253393022,1.3478610716518542,1.8757864523536167,4.03712932420672,0.6390546755545504,1.7240992158202777,1.9021199633307555,0.0834459899092964,0.5684308802336546,1.1358418646787658,81.63517766290383,0.8096262742182238,0.8656952803294266,0.0,0.289626300680227,9.122861894203355,0.4336428307376078,1.840068886337543,6.283283576828747,1.9597540816844172,19.001217238282155,1.6082551693121034,0.0945803179300331,0.8395373076905165,18.364822337096165,0.0,2.346859988933857,3.383266594565063,0.0,0.3699390999825355,5.837594046702684,0.9163715978896276,3.0645310057965887,0.5662477178793254,0.4456315455638039,6.107088814506035,0.6887868229331645,0.5439369467342072,0.935896420652518,2.060503688796635,0.1856192587899904,0.0998375302123357,0.6868485499858026,0.0629370631592957,0.8460722828255172,6.580867725494274,42.77171943169012,0.5608399773779649,0.1909524841268079,2.674994973783363,2.368002296211252,5.68312284730195,3166.0,28469.5,42958.5,2077.97,2517.0,8844.125,67488.0,1803.5,8241.0,1057.0,6729.875,7293.5,886.0,65192.345,665.5,1046.7199999999973,5992.0,12343.0,7.705000000000001,128.395,5750.749999999998,9060.35,36865.085,43.53,11751.8,6191.700000000001,27003.85,20812.15,38.55,195.0,205.99,32754.6,3096.5,20074.005,54770.0,2.6147476912835543,20074.005,52319.680983012775,87310.47,74844.005,31416.375,28800.875,55295.5,495.00000000000006,450677.9376,192967.7096325477,205390.5469844396,6964.400000000001,38078.975000000006,35727.81,9315.565,7041.035,3603.69,21722.375,62032.5,2935.1850000000004,2718.36,16989.124999999993,58.33,2025-11-06 23:59:00,22547.0,25010.0
123,2020-11-01,6.748085559873251,23.98249393681375,0.9089481407061748,1.308179835191469,0.0,4.154507118590295,0.7151638531600725,1.650912778904665,2.093579917247214,0.0874588549446772,0.553498985801217,0.9585575105423876,75.11953718547431,0.8254289869122636,2.458075266349562,0.0,0.2992001938923897,20.619914314254974,0.3259026369168357,0.0,6.126999515269025,2.050577022221635,16.93057693780478,1.756682485756209,0.0643060531151268,0.9370893756527028,24.88046281452569,0.0,2.384443533781908,3.705346147236507,0.0,0.4692987164064669,6.076539717371475,0.914604462474645,3.034515578939019,0.6100440202519598,0.4524080934739242,6.114460057900511,0.0,0.2289370364984731,2.4906310009918045,2.286858698956998,0.4049105273217195,0.1071291657302999,0.7192353959839782,0.0682115615953045,0.6145110843787593,6.027687626774848,47.66115643449179,0.7550015202189116,0.1779845863021667,2.74845003767499,0.0,0.0,866.0,25989.0,39284.5,888.3199999999999,2469.0,8861.0,60038.0,1730.0,8139.0,1013.0,6762.5,6801.0,827.0,57817.57,645.0,608.0699999999997,5768.5,9064.0,0.3,23.31,7139.200000000001,8594.9,28919.8,0.0,10795.1,2164.8,21554.8,19390.0,0.0,32.2,160.67,28694.0,2482.0,19796.63,50560.0,3.223228071821643,19796.63,63809.05354346649,49668.66,70356.63,29716.5,0.0,19873.0,0.0,450677.9376,226775.4648547687,160093.4192017648,6601.6,34246.43000000001,35037.29,5810.740000000001,6811.44,1298.13,21624.25,57459.0,1745.31,2728.75,16610.96999999999,38.55,2025-11-06 23:59:00,24349.0,22547.0
124,2020-11-02,7.838890437993644,26.93688196362892,0.8734135772749158,1.366199203187251,2.944247129522952,6.212498796340876,0.8551564756860857,1.578547790539225,2.328435243139143,0.1272604718343765,0.5276737395366945,1.44608570052961,71.08462665183252,0.9929179282868528,1.9735276156296166,0.0,0.2948207171314741,19.577379436814113,0.3302121861008371,1.8951223094169505,5.867729083665338,2.194226287915262,33.20349212590753,2.883602118440058,0.0888157920077035,1.060683678382282,28.91537334816748,0.0,3.751410688493019,5.071631776600866,0.0,0.2700387096774194,8.776812710640346,0.9176562195834144,3.849767934520944,0.8778815599422244,0.49658548299769195,8.808083967260472,0.0,0.5423668753009148,1.8338068010042885,3.33827636013481,0.357388474759167,0.1264901299951854,1.044891670678864,0.1160134809821858,0.8215788155994221,5.913957562779832,67.97926452753009,1.113174771304767,0.1685507944150217,4.284641309581127,1.1443634912791645,17.549945324590798,1037.0,27810.0,40323.0,976.97,1850.0,6884.5,59450.0,1644.0,8109.0,821.0,5550.5,6782.0,826.0,57169.97,753.0,576.4700000000012,5698.0,9386.0,0.8,73.81,7225.200000000003,5669.0,27083.51,8.67,8572.9,3520.3,17762.2,14241.9,0.3,98.82,169.63,24987.4,779.0,15113.0,36820.0,3.366591560186759,15113.0,50879.2982491025,64014.72,51933.0,30380.0,1095.0,31475.0,2090.0,441227.913824,174837.199495179,215511.4160797186,5020.0,33230.62,32918.06,5332.559999999999,6230.56,821.19,21667.5,56967.0,1778.63,2710.66,18716.38,22.08,2025-11-06 23:59:00,27645.0,24349.0
125,2020-11-03,4.55212744698713,18.10531316261352,0.7649841689843164,1.431205147240782,6.061040974529347,3.765242216587955,0.4640351272420446,1.660442459914755,1.461297365047247,0.0780696400850328,0.5483296123401664,1.519941345370094,88.31229571795085,0.7611742143033903,1.571844877830083,0.0,0.3189804503835684,15.24557274153777,0.3347879033894865,4.739977851605758,6.571393219500123,1.712551353521121,32.91216983288955,1.367320523795676,0.1854100704101317,0.6286121544517308,11.68770428204915,0.0,2.264674921459321,2.82501996796933,0.0,0.2969751086462332,5.469789998402563,0.9023746701846964,3.030158801676081,0.5455454020422625,0.4767218160831089,6.099205786819912,1.255323918403945,0.963451448138576,1.419076440260031,1.791403328404488,0.3642681013225734,0.0888830634756145,0.6356163036933575,0.0714341302771758,1.277449506637558,6.079460117718693,55.56961044249021,0.3541560000163844,0.0810187555551914,2.575151244567688,7.022702104097453,1.439645625692137,7012.0,31435.0,45962.5,5473.120000000001,2578.0,7673.5,77135.0,2058.0,8181.0,1085.0,5664.5,7759.0,953.0,74453.31,872.0,2263.309999999998,6659.5,18554.0,23.12,287.67,4323.200000000004,9338.2,46659.68000000001,140.35,11567.0,11760.9,32666.1,20905.2,114.75,445.25,164.95,36989.3,2398.0,17838.13,53110.0,3.115127390132499,17838.13,55568.04735174424,128970.81,70948.13,29953.5,68010.5,97964.0,130.0,678341.013152,221012.4630416813,401760.5027585744,6465.6,43613.45,34485.16,15593.89,6151.81,6330.5,21867.75,66770.0,6341.5,2701.62,16690.95,220.27,2025-11-06 23:59:00,23989.0,27645.0
126,2020-11-04,5.872077077744549,23.12858274196837,0.770177661453661,1.427086289178383,3.804702702702703,3.836507070389449,0.5049848788924135,1.5745853503704308,1.616328946516596,0.0858250020808863,0.7292914010763374,1.360252295911289,85.54350544979036,0.8789423448987488,1.409018036072144,0.0,0.3249064878111699,13.55210420841683,0.5537180320002317,5.018851351351351,6.62453243905585,1.793437346823643,32.59680001918022,0.8313353741433687,0.212564854291712,0.6935594254903955,14.45649455020964,0.0,2.218594800558602,3.229312752596483,0.0,0.1862679996670582,5.867267195057663,0.9358333333333332,3.734284683751514,0.5407530034126536,0.4957118353344768,6.102883646082846,1.070561122244489,1.401000675132021,1.399961923847695,2.025465424916995,0.3599198396793587,0.095720772794954,0.7019523338296633,0.0841602929888002,1.806619068317811,7.428354590565854,61.59745983889314,0.5398466617958508,0.1095008647238895,2.593709249308683,6.616256756756757,7.22972972972973,7031.0,28045.0,41483.0,5630.96,2519.0,7499.25,68312.0,2035.0,7821.0409532673075,1035.0,5460.25,7590.0,928.0,65988.65,910.0,2298.399999999994,5847.0,14708.0,19.02,544.17,5837.199999999997,8327.7,53587.10999999999,198.62,11064.2,15148.6,34540.5,19391.9,119.73,414.48,218.84,40377.7,1830.0,17476.88,51360.0,3.63297154975765,17476.88,63493.00781852849,97016.84,68836.88,30922.224428667378,67625.0,80739.0,1070.0,666034.8539999999,250082.4266140814,352459.41956739,6202.400000000001,48249.62,34917.59,19534.43,6814.44,6985.81,21900.75,63441.0,9792.06,2684.47,8988.980000000003,72.09,2025-11-06 23:59:00,20012.0,23989.0
